-0.51368,-0.67835,0.52533,-0.06869
0,-0.61229,-0.79064,-0.42632
0,0,0,1
t,h,3
0.85798,-0.40613,0.31452,0.2
-0.51368,-0.67835,0.52533,-0.06869
0,-0.61229,-0.79064,-0.42632
0,0,0,1
t,h,2
0.87385,-0.39273,0.28662,0.2
-0.4862,-0.70586,0.51515,-0.063093
0,-0.58951,-0.80776,-0.42918
0,0,0,1
t,h,3
0.87385,-0.39273,0.28662,0.2
-0.4862,-0.70586,0.51515,-0.063093
0,-0.58951,-0.80776,-0.42918
0,0,0,1
t,h,2
0.88884,-0.37768,0.25948,0.2
-0.45823,-0.7326,0.50331,-0.057327
0,-0.56626,-0.82423,-0.43167
0,0,0,1
t,h,3
0.88884,-0.37768,0.25948,0.2
-0.45823,-0.7326,0.50331,-0.057327
0,-0.56626,-0.82423,-0.43167
0,0,0,1
t,h,2
0.90293,-0.36104,0.23318,0.2
-0.42979,-0.75848,0.48988,-0.051416
0,-0.54255,-0.84003,-0.4338
0,0,0,1
t,h,3
0.90293,-0.36104,0.23318,0.2
-0.42979,-0.75848,0.48988,-0.051416
0,-0.54255,-0.84003,-0.4338
0,0,0,1
t,h,2
0.91611,-0.34285,0.20784,0.2
-0.40093,-0.7834,0.4749,-0.045383
0,-0.51839,-0.85514,-0.43555
0,0,0,1
t,h,3
0.91611,-0.34285,0.20784,0.2
-0.40093,-0.7834,0.4749,-0.045383
0,-0.51839,-0.85514,-0.43555
0,0,0,1
t,h,2
0.92837,-0.32318,0.18353,0.2
-0.37166,-0.80728,0.45844,-0.039253
0,-0.49382,-0.86957,-0.43692
0,0,0,1
t,h,3
0.92837,-0.32318,0.18353,0.2
-0.37166,-0.80728,0.45844,-0.039253
0,-0.49382,-0.86957,-0.43692
0,0,0,1
t,h,2
0.93969,-0.3021,0.16035,0.2
-0.34202,-0.83001,0.44057,-0.033048
0,-0.46884,-0.88328,-0.4379
0,0,0,1
t,h,3
0.93969,-0.3021,0.16035,0.2
-0.34202,-0.83001,0.44057,-0.033048
0,-0.46884,-0.88328,-0.4379
0,0,0,1
t,h,2
0.95007,-0.27967,0.13838,0.2
-0.31203,-0.85153,0.42134,-0.026794
0,-0.44349,-0.89628,-0.4385
0,0,0,1
t,h,3
0.95007,-0.27967,0.13838,0.2
-0.31203,-0.85153,0.42134,-0.026794
0,-0.44349,-0.89628,-0.4385
0,0,0,1
t,h,2
0.95949,-0.25597,0.1177,0.2
-0.28173,-0.87175,0.40085,-0.020515
0,-0.41777,-0.90855,-0.43869
0,0,0,1
t,h,3
0.95949,-0.25597,0.1177,0.2
-0.28173,-0.87175,0.40085,-0.020515
0,-0.41777,-0.90855,-0.43869
0,0,0,1
t,h,2
0.96795,-0.23108,0.098378,0.2
-0.25115,-0.8906,0.37916,-0.014235
0,-0.39171,-0.92009,-0.4385
0,0,0,1
t,h,3
0.96795,-0.23108,0.098378,0.2
-0.25115,-0.8906,0.37916,-0.014235
0,-0.39171,-0.92009,-0.4385
0,0,0,1
t,h,2
0.97543,-0.20508,0.080488,0.2
-0.22031,-0.908,0.35636,-0.007981
0,-0.36534,-0.93087,-0.4379
0,0,0,1
t,h,3
0.97543,-0.20508,0.080488,0.2
-0.22031,-0.908,0.35636,-0.007981
0,-0.36534,-0.93087,-0.4379
0,0,0,1
t,h,2
0.98193,-0.17807,0.064094,0.2
-0.18925,-0.9239,0.33255,-0.001776
0,-0.33867,-0.9409,-0.43692
0,0,0,1
t,h,3
0.98193,-0.17807,0.064094,0.2
-0.18925,-0.9239,0.33255,-0.001776
0,-0.33867,-0.9409,-0.43692
0,0,0,1
t,h,2
0.98744,-0.15013,0.049253,0.2
-0.158,-0.93824,0.30781,0.004354
0,-0.31173,-0.95017,-0.43555
0,0,0,1
t,h,3
0.98744,-0.15013,0.049253,0.2
-0.158,-0.93824,0.30781,0.004354
0,-0.31173,-0.95017,-0.43555
0,0,0,1
t,h,2
0.99195,-0.12136,0.036019,0.2
-0.12659,-0.95096,0.28224,0.010387
0,-0.28453,-0.95867,-0.4338
0,0,0,1
t,h,3
0.99195,-0.12136,0.036019,0.2
-0.12659,-0.95096,0.28224,0.010387
0,-0.28453,-0.95867,-0.4338
0,0,0,1
t,h,2
0.99547,-0.091861,0.024439,0.2
-0.095056,-0.96201,0.25593,0.016298
0,-0.2571,-0.96639,-0.43167
0,0,0,1
t,h,3
0.99547,-0.091861,0.024439,0.2
-0.095056,-0.96201,0.25593,0.016298
0,-0.2571,-0.96639,-0.43167
0,0,0,1
t,h,2
0.99799,-0.061732,0.014553,0.2
-0.063424,-0.97136,0.229,0.022063
0,-0.22946,-0.97332,-0.42918
0,0,0,1
t,h,3
0.99799,-0.061732,0.014553,0.2
-0.063424,-0.97136,0.229,0.022063
0,-0.22946,-0.97332,-0.42918
0,0,0,1
t,h,2
0.9995,-0.031076,0.0063975,0.2
-0.031728,-0.97897,0.20153,0.027661
0,-0.20164,-0.97946,-0.42632
0,0,0,1
t,h,3
0.9995,-0.031076,0.0063975,0.2
-0.031728,-0.97897,0.20153,0.027661
0,-0.20164,-0.97946,-0.42632
0,0,0,1
t,h,2
